"id","listing_url","name","host_id","street","property_type","room_type","accommodates","bedrooms","beds","amenities","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","cancellation_policy"
"163941","https://www.airbnb.com/rooms/163941","$165* SPECIAL* 2 bed ApT! Location!","8229","Centre Street, Boston, MA 02119, United States","Apartment","Entire home/apt","6","2","3","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","138","92","10","10","10","10","8","9","f","strict"
"1644031","https://www.airbnb.com/rooms/1644031","Large Private bedroom by Seaport","8725557","E Street, Boston, MA 02127, United States","House","Private room","2","1","1","{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",""Indoor Fireplace"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""Lock on Bedroom Door"",Hangers,Iron}","35","87","9","9","10","10","9","9","f","moderate"
"164418","https://www.airbnb.com/rooms/164418","Room in quiet, residential area","784237","Courtney Rd, Boston, MA 02132, United States","House","Private room","2","1","1","{""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Hair Dryer"",""Laptop Friendly Workspace""}","37","91","9","9","10","10","9","9","f","moderate"
"1648950","https://www.airbnb.com/rooms/1648950","Beautiful 1 Bedroom in Beacon Hill","1369968","Phillips st, Boston, MA 02114, United States","Apartment","Entire home/apt","2","1","1","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}","81","88","9","9","9","9","10","9","f","strict"
"1658983","https://www.airbnb.com/rooms/1658983","Walk Downtown! Freedom Trail Studio","8792144","Cross Street, Boston, MA 02129, United States","Apartment","Entire home/apt","3","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}","46","96","10","10","10","10","10","10","f","strict"
"1668313","https://www.airbnb.com/rooms/1668313","Room in Rozzie-Twin Bed-Full Bath","8834105","Durnell Avenue, Boston, MA 02131, United States","House","Private room","1","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}","17","94","9","10","10","10","9","9","f","flexible"
"1692573","https://www.airbnb.com/rooms/1692573","Urban oasis trendy JP 'hood - suite","8814724","Greenough Avenue, Boston, MA 02130, United States","House","Entire home/apt","4","2","3","{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Essentials,Shampoo}","92","96","10","10","10","10","10","10","f","moderate"
"169430","https://www.airbnb.com/rooms/169430","Elegant Urban Art-Filled Victorian","807320","Mayfair St, Boston, MA 02119, United States","House","Entire home/apt","10","4","6","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",Breakfast,""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","105","91","9","9","10","10","8","9","f","strict"
"1695275","https://www.airbnb.com/rooms/1695275","Fenway park in view! Boston Studio","324630","Boylston Street, Boston, MA 02215, United States","Apartment","Entire home/apt","4","1","1","{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}","252","78","8","7","8","9","9","8","t","flexible"
"169938","https://www.airbnb.com/rooms/169938","Gorgeous Boston Loft Style Condo!","809859","Brookside Ave, Boston, MA 02130, United States","Apartment","Entire home/apt","4","1","1","{TV,""Cable TV"",Internet,""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Washer / Dryer"",Heating,""Family/Kid Friendly"",Washer,Dryer}","1","","","","","","","","f","moderate"
"1701741","https://www.airbnb.com/rooms/1701741","Gorgeous 2 bed/1 bth ideal location","7419610","Goldsmith Street, Boston, MA 02130, United States","Apartment","Entire home/apt","4","2","2","{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer}","8","88","9","8","10","10","10","8","f","moderate"
"1704090","https://www.airbnb.com/rooms/1704090","Stony Brook T Stop JP Studio","5115759","Boylston Street, Boston, MA 02130, United States","Apartment","Entire home/apt","2","0","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,Essentials}","67","91","9","10","10","10","9","9","f","moderate"
"1717816","https://www.airbnb.com/rooms/1717816","Modern Comfort with Amazing Views","4195134","Beacon Street, Boston, MA 02116, United States","Apartment","Entire home/apt","2","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Indoor Fireplace"",Washer,Dryer}","2","90","10","10","7","9","10","10","f","strict"
"1721016","https://www.airbnb.com/rooms/1721016","Quiet Sunlit Attic Studio","7723912","Birch Street, Boston, MA 02131, United States","Apartment","Entire home/apt","2","0","1","{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials}","3","100","10","10","10","10","10","10","f","strict"
"1724900","https://www.airbnb.com/rooms/1724900","Charming sunlit house in Boston","7723912","Birch Street, Boston, MA 02131, United States","House","Entire home/apt","4","2","2","{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}","26","92","10","10","10","10","9","9","f","strict"
"1731639","https://www.airbnb.com/rooms/1731639","Lovely Back BayTownhouse in Boston 38M","2355815","Melrose Street, Boston, MA 02116, United States","House","Entire home/apt","5","2","4","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Shampoo,""Hair Dryer"",Iron}","9","91","9","10","9","10","10","9","f","strict"
"1732804","https://www.airbnb.com/rooms/1732804","Private room in Boston","9090219","Rosemont Street, Boston, MA 02122, United States","Apartment","Private room","2","1","1","{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),Heating,Washer,Dryer}","59","97","10","9","10","10","9","9","t","flexible"
"1745339","https://www.airbnb.com/rooms/1745339","Beacon Hill, Steps to Boston Common","3654852","Boston, MA 02108, United States","Apartment","Entire home/apt","2","0","1","{Internet,""Wireless Internet"",Kitchen,Breakfast,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,Essentials,Shampoo}","27","94","9","10","9","10","10","9","f","strict"
"1754939","https://www.airbnb.com/rooms/1754939","Gorgeous townhouse in Boston","9228417","Haverford Street, Boston, MA 02130, United States","House","Entire home/apt","5","2","3","{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}","0","","","","","","","","f","flexible"
"1755376","https://www.airbnb.com/rooms/1755376","[1535-1C] 1BR - West End High Rise","25188","Emerson Place, Boston, MA 02114, United States","Apartment","Entire home/apt","2","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,""Pets Allowed"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}","2","90","9","9","8","9","10","9","f","super_strict_30"
"1757417","https://www.airbnb.com/rooms/1757417","Queen in Arts & Crafts Bungalow","9241244","Robin Street, Boston, MA 02132, United States","House","Private room","2","1","1","{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}","19","100","10","10","10","10","10","10","f","flexible"
"1758953","https://www.airbnb.com/rooms/1758953","North End - Little Italy","9247845","Henchman Street, Boston, MA 02113, United States","Apartment","Entire home/apt","2","1","1","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","80","94","9","10","10","10","10","9","f","strict"
"176006","https://www.airbnb.com/rooms/176006","Spacious 2 family w/Room to Spare","841314","Drayton Ave, Boston, MA 02125, United States","House","Private room","2","1","1","{""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""translation missing: en.hosting_amenity_50""}","88","93","10","10","10","9","7","9","t","strict"
"177129","https://www.airbnb.com/rooms/177129","Comfort in Historic Melville Park 1","847253","Dorchester, Boston, MA 02124, United States","House","Private room","3","1","1","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","131","94","9","10","10","10","9","9","t","strict"
"1775935","https://www.airbnb.com/rooms/1775935","[1250-2C]Elegant 2BRs in Back Bay","25188","Garrison Street, Boston, MA 02116, United States","Apartment","Entire home/apt","4","2","2","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials}","3","87","9","9","8","10","10","9","f","super_strict_30"
"1776190","https://www.airbnb.com/rooms/1776190","[1250-2C] Beautiful 2BRs in Back Bay Near The Pru","25188","Garrison Street, Boston, MA 02116, United States","Apartment","Entire home/apt","2","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",Hangers,Iron,""Laptop Friendly Workspace""}","1","83","8","8","8","8","10","8","f","super_strict_30"
"179244","https://www.airbnb.com/rooms/179244","Room in Beautiful Townhouse /G","119019","Park St, Boston, MA 02122, United States","House","Private room","2","1","1","{""Cable TV"",Internet,""Wireless Internet"",Kitchen,Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer}","81","87","9","8","9","9","8","9","f","moderate"
"179245","https://www.airbnb.com/rooms/179245","Room in Beautiful Townhouse /F","119019","Park St, Boston, MA 02122, United States","House","Private room","2","1","1","{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer}","33","87","9","9","9","9","8","9","f","moderate"
"1803138","https://www.airbnb.com/rooms/1803138","Real bed with a private bathroom","4610847","Peter Parley Road, Boston, MA 02130, United States","Apartment","Private room","2","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,Iron,""Laptop Friendly Workspace""}","62","96","10","9","10","10","9","9","f","flexible"
"180914","https://www.airbnb.com/rooms/180914","[1125-1]Furnished 1BR - Landmark Square","25188","Peterborough St, Boston, MA 02215, United States","Apartment","Entire home/apt","3","1","1","{TV,""Cable TV"",Internet,""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer}","2","78","8","8","6","8","9","7","f","super_strict_30"
"1810172","https://www.airbnb.com/rooms/1810172","Room for 2 in Rozzie - Full Bath","8834105","Durnell Avenue, Boston, MA 02131, United States","House","Private room","2","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}","20","96","10","9","10","10","9","10","f","flexible"
"1810397","https://www.airbnb.com/rooms/1810397","3Bed/2.5Bath Luxury Triplex So. End","9485021","Union Park, Boston, MA 02118, United States","Apartment","Entire home/apt","8","3","4","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}","26","98","10","10","10","10","10","9","f","strict"
"1811776","https://www.airbnb.com/rooms/1811776","Designer Flat in Best Location","825370","Commonwealth Avenue, Boston, MA 02116, United States","Apartment","Entire home/apt","2","1","2","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","173","92","10","9","10","10","10","9","t","strict"
"1815326","https://www.airbnb.com/rooms/1815326","Back Bay Elegance in Brighton ","9508341","Newton Street, Boston, MA 02135, United States","House","Private room","2","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Shampoo,""Hair Dryer"",Iron}","125","94","9","10","10","10","9","9","f","strict"
"1819994","https://www.airbnb.com/rooms/1819994","Riverview! WALK EVERYWHERE. Best Central Location.","9529655","Bay State Road, Boston, MA 02215, United States","Condominium","Entire home/apt","1","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}","1","60","8","2","4","8","10","4","f","flexible"
"182049","https://www.airbnb.com/rooms/182049","Herbivorian House SkyRama ","434539","Eutaw St, Boston, MA 02128, United States","Apartment","Entire home/apt","4","2","2","{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","33","96","9","9","10","10","9","10","f","flexible"
